Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
0.00028 0 0 0 0 0 0 
0.0002825 0 0 0 0 0 0 
0.000285 0 0 0 0 0 0 
0.0002875 0 0 0 0 0 0 
0.00029 0 0 0 0 0 0 
0.0002925 0 0 0 0 0 0 
0.000295 0 0 0 0 0 0 
0.0002975 0 0 0 0 0 0 
0.0003 0 0 0 0 0 0 
0.0003025 0 0 0 0 0 0 
0.000305 0 0 0 0 0 0 
0.0003075 0 0 0 0 0 0 
0.00031 0 0 0 0 0 0 
0.0003125 0 0 0 0 0 0 
0.000315 0 0 0 0 0 0 
0.0003175 0 0 0 0 0 0 
0.00032 0 0 0 0 0 0 
0.0003225 0 0 0 0 0 0 
0.000325 0 0 0 0 0 0 
0.0003275 0 0 0 0 0 0 
0.00033 0 0 0 0 0 0 
0.0003325 0 0 0 0 0 0 
0.000335 0 0 0 0 0 0 
0.0003375 0 0 0 0 0 0 
0.00034 0 0 0 0 0 0 
0.0003425 0 0 0 0 0 0 
0.000345 0 0 0 0 0 0 
0.0003475 0 0 0 0 0 0 
0.00035 0 0 0 0 0 0 
0.0003525 0 0 0 0 0 0 
0.000355 0 0 0 0 0 0 
0.0003575 0 0 0 0 0 0 
0.00036 0 0 0 0 0 0 
0.0003625 0 0 0 0 0 0 
0.000365 0 0 0 0 0 0 
0.0003675 0 0 0 0 0 0 
0.00037 0 0 0 0 0 0 
0.0003725 0 0 0 0 0 0 
0.000375 0 0 0 0 0 0 
0.0003775 0 0 0 0 0 0 
0.00038 0 0 0 0 0 0 
0.0003825 0 0 0 0 0 0 
0.000385 0 0 0 0 0 0 
0.0003875 0 0 0 0 0 0 
0.00039 0 0 0 0 0 0 
0.0003925 0 0 0 0 0 0 
0.000395 0 0 0 0 0 0 
0.0003975 0 0 0 0 0 0 
0.0004 0 0 0 0 0 0 
0.0004025 0 0 0 0 0 0 
0.000405 0 0 0 0 0 0 
0.0004075 0 0 0 0 0 0 
0.00041 0 0 0 0 0 0 
0.0004125 0 0 0 0 0 0 
0.000415 0 0 0 0 0 0 
0.0004175 0 0 0 0 0 0 
0.00042 0 0 0 0 0 0 
0.0004225 0 0 0 0 0 0 
0.000425 0 0 0 0 0 0 
0.0004275 0 0 0 0 0 0 
0.00043 0 0 0 0 0 0 
0.0004325 0 0 0 0 0 0 
0.000435 0 0 0 0 0 0 
0.0004375 0 0 0 0 0 0 
0.00044 0 0 0 0 0 0 
0.0004425 0 0 0 0 0 0 
0.000445 0 0 0 0 0 0 
0.0004475 0 0 0 0 0 0 
0.00045 0 0 0 0 0 0 
0.0004525 0 0 0 0 0 0 
0.000455 0 0 0 0 0 0 
0.0004575 0 0 0 0 0 0 
0.00046 0 0 0 0 0 0 
0.0004625 0 0 0 0 0 0 
0.000465 0 0 0 0 0 0 
0.0004675 0 0 0 0 0 0 
0.00047 0 0 0 0 0 0 
0.0004725 0 0 0 0 0 0 
0.000475 0 0 0 0 0 0 
0.0004775 0 0 0 0 0 0 
0.00048 0 0 0 0 0 0 
0.0004825 0 0 0 0 0 0 
0.000485 0 0 0 0 0 0 
0.0004875 0 0 0 0 0 0 
0.00049 0 0 0 0 0 0 
0.0004925 0 0 0 0 0 0 
0.000495 0 0 0 0 0 0 
0.0004975 0 0 0 0 0 0 
0.0005 0 0 0 0 0 0 
0.0005025 0 0 0 0 0 0 
0.000505 0 0 0 0 0 0 
0.0005075 0 0 0 0 0 0 
0.00051 0 0 0 0 0 0 
0.0005125 0 0 0 0 0 0 
0.000515 0 0 0 0 0 0 
0.0005175 0 0 0 0 0 0 
0.00052 0 0 0 0 0 0 
0.0005225 0 0 0 0 0 0 
0.000525 0 0 0 0 0 0 
0.0005275 0 0 0 0 0 0 
0.00053 0 0 0 0 0 0 
0.0005325 0 0 0 0 0 0 
0.000535 0 0 0 0 0 0 
0.0005375 0 0 0 0 0 0 
0.00054 0 0 0 0 0 0 
0.0005425 0 0 0 0 0 0 
0.000545 0 0 0 0 0 0 
0.0005475 0 0 0 0 0 0 
0.00055 0 0 0 0 0 0 
0.0005525 0 0 0 0 0 0 
0.000555 0 0 0 0 0 0 
0.0005575 0 0 0 0 0 0 
0.00056 0 0 0 0 0 0 
0.0005625 0 0 0 0 0 0 
0.000565 0 0 0 0 0 0 
0.0005675 0 0 0 0 0 0 
0.00057 0 0 0 0 0 0 
0.0005725 0 0 0 0 0 0 
0.000575 0 0 0 0 0 0 
0.0005775 0 0 0 0 0 0 
0.00058 0 0 0 0 0 0 
0.0005825 0 0 0 0 0 0 
0.000585 0 0 0 0 0 0 
0.0005875 0 0 0 0 0 0 
0.00059 0 0 0 0 0 0 
0.0005925 0 0 0 0 0 0 
0.000595 0 0 0 0 0 0 
0.0005975 0 0 0 0 0 0 
0.0006 0 0 0 0 0 0 
0.0006025 0 0 0 0 0 0 
0.000605 0 0 0 0 0 0 
0.0006075 0 0 0 0 0 0 
0.00061 0 0 0 0 0 0 
0.0006125 0 0 0 0 0 0 
0.000615 0 0 0 0 0 0 
0.0006175 0 0 0 0 0 0 
0.00062 0 0 0 0 0 0 
0.0006225 0 0 0 0 0 0 
0.000625 0 0 0 0 0 0 
0.0006275 0 0 0 0 0 0 
0.00063 0 0 0 0 0 0 
0.0006325 0 0 0 0 0 0 
0.000635 0 0 0 0 0 0 
0.0006375 0 0 0 0 0 0 
0.00064 0 0 0 0 0 0 
0.0006425 0 0 0 0 0 0 
0.000645 0 0 0 0 0 0 
0.0006475 0 0 0 0 0 0 
0.00065 0 0 0 0 0 0 
0.0006525 0 0 0 0 0 0 
0.000655 0 0 0 0 0 0 
0.0006575 0 0 0 0 0 0 
0.00066 0 0 0 0 0 0 
0.0006625 0 0 0 0 0 0 
0.000665 0 0 0 0 0 0 
0.0006675 0 0 0 0 0 0 
0.00067 0 0 0 0 0 0 
0.0006725 0 0 0 0 0 0 
0.000675 0 0 0 0 0 0 
0.0006775 0 0 0 0 0 0 
0.00068 0 0 0 0 0 0 
0.0006825 0 0 0 0 0 0 
0.000685 0 0 0 0 0 0 
0.0006875 0 0 0 0 0 0 
0.00069 0 0 0 0 0 0 
0.0006925 0 0 0 0 0 0 
0.000695 0 0 0 0 0 0 
0.0006975 0 0 0 0 0 0 
0.0007 0 0 0 0 0 0 
0.0007025 0 0 0 0 0 0 
0.000705 0 0 0 0 0 0 
0.0007075 0 0 0 0 0 0 
0.00071 0 0 0 0 0 0 
0.0007125 0 0 0 0 0 0 
0.000715 0 0 0 0 0 0 
0.0007175 0 0 0 0 0 0 
0.00072 0 0 0 0 0 0 
0.0007225 0 0 0 0 0 0 
0.000725 0 0 0 0 0 0 
0.0007275 0 0 0 0 0 0 
0.00073 0 0 0 0 0 0 
0.0007325 0 0 0 0 0 0 
0.000735 0 0 0 0 0 0 
0.0007375 0 0 0 0 0 0 
0.00074 0 0 0 0 0 0 
0.0007425 0 0 0 0 0 0 
0.000745 0 0 0 0 0 0 
0.0007475 0 0 0 0 0 0 
0.00075 0 0 0 0 0 0 
0.0007525 0 0 0 0 0 0 
0.000755 0 0 0 0 0 0 
0.0007575 0 0 0 0 0 0 
0.00076 0 0 0 0 0 0 
0.0007625 0 0 0 0 0 0 
0.000765 0 0 0 0 0 0 
0.0007675 0 0 0 0 0 0 
0.00077 0 0 0 0 0 0 
0.0007725 0 0 0 0 0 0 
0.000775 0 0 0 0 0 0 
0.0007775 0 0 0 0 0 0 
0.00078 0 0 0 0 0 0 
0.0007825 0 0 0 0 0 0 
0.000785 0 0 0 0 0 0 
0.0007875 0 0 0 0 0 0 
0.00079 0 0 0 0 0 0 
0.0007925 0 0 0 0 0 0 
0.000795 0 0 0 0 0 0 
0.0007975 0 0 0 0 0 0 
0.0008 0 0 0 0 0 0 
0.0008025 0 0 0 0 0 0 
0.000805 0 0 0 0 0 0 
0.0008075 0 0 0 0 0 0 
0.00081 0 0 0 0 0 0 
0.0008125 0 0 0 0 0 0 
0.000815 0 0 0 0 0 0 
0.0008175 0 0 0 0 0 0 
0.00082 0 0 0 0 0 0 
0.0008225 0 0 0 0 0 0 
0.000825 0 0 0 0 0 0 
0.0008275 0 0 0 0 0 0 
0.00083 0 0 0 0 0 0 
0.0008325 0 0 0 0 0 0 
0.000835 0 0 0 0 0 0 
0.0008375 0 0 0 0 0 0 
0.00084 0 0 0 0 0 0 
0.0008425 0 0 0 0 0 0 
0.000845 0 0 0 0 0 0 
0.0008475 0 0 0 0 0 0 
0.00085 0 0 0 0 0 0 
0.0008525 0 0 0 0 0 0 
0.000855 0 0 0 0 0 0 
0.0008575 0 0 0 0 0 0 
0.00086 0 0 0 0 0 0 
0.0008625 0 0 0 0 0 0 
0.000865 0 0 0 0 0 0 
0.0008675 0 0 0 0 0 0 
0.00087 0 0 0 0 0 0 
0.0008725 0 0 0 0 0 0 
0.000875 0 0 0 0 0 0 
0.0008775 0 0 0 0 0 0 
0.00088 0 0 0 0 0 0 
0.0008825 0 0 0 0 0 0 
0.000885 0 0 0 0 0 0 
0.0008875 0 0 0 0 0 0 
0.00089 0 0 0 0 0 0 
0.0008925 0 0 0 0 0 0 
0.000895 0 0 0 0 0 0 
0.0008975 0 0 0 0 0 0 
0.0009 0 0 0 0 0 0 
0.0009025 0 0 0 0 0 0 
0.000905 0 0 0 0 0 0 
0.0009075 0 0 0 0 0 0 
0.00091 0 0 0 0 0 0 
0.0009125 0 0 0 0 0 0 
0.000915 0 0 0 0 0 0 
0.0009175 0 0 0 0 0 0 
0.00092 0 0 0 0 0 0 
0.0009225 0 0 0 0 0 0 
0.000925 0 0 0 0 0 0 
0.0009275 0 0 0 0 0 0 
0.00093 0 0 0 0 0 0 
0.0009325 0 0 0 0 0 0 
0.000935 0 0 0 0 0 0 
0.0009375 0 0 0 0 0 0 
0.00094 0 0 0 0 0 0 
0.0009425 0 0 0 0 0 0 
0.000945 0 0 0 0 0 0 
0.0009475 0 0 0 0 0 0 
0.00095 0 0 0 0 0 0 
0.0009525 0 0 0 0 0 0 
0.000955 0 0 0 0 0 0 
0.0009575 0 0 0 0 0 0 
0.00096 0 0 0 0 0 0 
0.0009625 0 0 0 0 0 0 
0.000965 0 0 0 0 0 0 
0.0009675 0 0 0 0 0 0 
0.00097 0 0 0 0 0 0 
0.0009725 0 0 0 0 0 0 
0.000975 0 0 0 0 0 0 
0.0009775 0 0 0 0 0 0 
0.00098 0 0 0 0 0 0 
0.0009825 0 0 0 0 0 0 
0.000985 0 0 0 0 0 0 
0.0009875 0 0 0 0 0 0 
0.00099 0 0 0 0 0 0 
0.0009925 0 0 0 0 0 0 
0.000995 0 0 0 0 0 0 
0.0009975 0 0 0 0 0 0 
0.001 0 0 0 0 0 0 
0.0010025 0.0175718296 0.00833341128 0.00546176914 0.00406201251 0.00323335655 0.00160066389 
0.001005 0.0117145404 0.00555558951 0.00364116518 0.00270799685 0.00215556147 0.00106710412 
0.0010075 0.0117145481 0.00555557471 0.00364115173 0.00270798549 0.00215555179 0.0010670987 
0.00101 0.0117145541 0.00555555091 0.00364113069 0.00270796788 0.00215553684 0.00106709039 
0.0010125 0.0117145651 0.00555552103 0.00364110397 0.00270794541 0.00215551774 0.00106707975 
0.001015 0.0117145813 0.00555548515 0.00364107157 0.0027079181 0.00215549448 0.00106706675 
0.0010175 0.0117146028 0.00555544328 0.00364103352 0.00270788595 0.00215546708 0.00106705142 
0.00102 0.0117146297 0.00555539542 0.0036409898 0.00270784897 0.00215543553 0.00106703374 
0.0010225 0.0117146618 0.00555534155 0.00364094042 0.00270780714 0.00215539983 0.00106701372 
0.001025 0.0117146992 0.00555528168 0.00364088538 0.00270776047 0.00215535998 0.00106699136 
0.0010275 0.0117147417 0.00555521578 0.00364082465 0.00270770895 0.00215531598 0.00106696666 
0.00103 0.0117147893 0.00555514385 0.00364075825 0.00270765259 0.00215526782 0.00357064328 
0.0010325 0.011714842 0.024636488 0.0177454695 0.0137780883 0.0112411103 0.00249388519 
0.001035 0.060236578 0.0109542426 0.00665051076 0.00475397971 0.00369354139 0.00257456278 
0.0010375 0.0202921733 0.0133946659 0.00878148163 0.00653183356 0.00519974541 0.00257451623 
0.00104 0.0282157208 0.0133945189 0.00878135069 0.00653172346 0.00519965172 0.00257446389 
0.0010425 0.0282157505 0.0133943541 0.00878120467 0.00653160089 0.00519954752 0.00257440579 
0.001045 0.0282157782 0.0133941715 0.00878104357 0.00653146585 0.00519943281 0.0025743419 
0.0010475 0.0282158039 0.0133939711 0.00878086738 0.00653131835 0.00519930759 0.00257427225 
0.00105 0.0282158274 0.0133937529 0.0087806761 0.00653115838 0.00519917186 0.00257419681 
0.0010525 0.0282158485 0.0133935169 0.0087804697 0.00653098593 0.00519902561 0.0025741156 
0.001055 0.0282158673 0.013393263 0.00878024817 0.00653080099 0.00519886884 0.0025740286 
0.0010575 0.0282158835 0.0133929912 0.00878001151 0.00653060356 0.00519870153 0.00257393583 
0.00106 0.0282158969 0.0133927015 0.00877975969 0.00653039362 0.0051985237 0.00257383728 
0.0010625 0.0282159074 0.0133923938 0.00877949269 0.00653017117 0.00519833532 0.00257373294 
0.001065 0.0282159148 0.013392068 0.00877921051 0.00652993619 0.0051981364 0.00257362282 
0.0010675 0.0282159189 0.0133917242 0.00877891312 0.00652968869 0.00519792693 0.00257350692 
0.00107 0.0282159195 0.0133913623 0.00877860051 0.00652942865 0.0051977069 0.00257338522 
0.0010725 0.0282159165 0.0133909823 0.00877827265 0.00652915605 0.00519747631 0.00257325774 
0.001075 0.0282159096 0.013390584 0.00877792953 0.00652887089 0.00519723515 0.00257312447 
0.0010775 0.0282158986 0.0133901675 0.00877757113 0.00652857316 0.00519698341 0.00257298541 
0.00108 0.0282158833 0.0133897328 0.00877719742 0.00652826284 0.00519672109 0.00257284056 
0.0010825 0.0282158634 0.0133892796 0.00877680839 0.00652793993 0.00519644817 0.00257268991 
0.001085 0.0282158388 0.0133888081 0.00877640401 0.00652760441 0.00519616466 0.00257253347 
0.0010875 0.0282158091 0.0133883182 0.00877598426 0.00652725627 0.00519587054 0.00257237123 
0.00109 0.0282157742 0.0133878097 0.00877554912 0.0065268955 0.00519556581 0.00257220319 
0.0010925 0.0282157337 0.0133872827 0.00877509856 0.00652652208 0.00519525045 0.00257202934 
0.001095 0.0282156875 0.013386737 0.019966364 0.0169023727 0.0144243373 0.00808970407 
0.0010975 0.0282156352 0.0368854614 0.0149031657 0.010405816 0.00796264115 0.00362841896 
0.0011 0.0282155766 0.0205699444 0.0153467419 0.0114178814 0.00909058681 0.00450215482 
0.0011025 0.0831474708 0.0233967476 0.0153462614 0.0114174648 0.00909022608 0.00450194663 
0.001105 0.0413844824 0.0233962638 0.0153457764 0.0114170386 0.00908985479 0.00450173029 
0.0011075 0.0492026502 0.0233958 0.0153452873 0.0114166029 0.00908947294 0.00450150579 
0.00111 0.0492034336 0.0233953562 0.0153447938 0.0114161577 0.00908908047 0.00450127313 
0.0011125 0.0492044363 0.023394932 0.0153442958 0.0114157027 0.00908867734 0.00450103228 
0.001115 0.0492056578 0.0233945271 0.015343793 0.011415238 0.00908826345 0.00450078322 
0.0011175 0.0492070969 0.0233941409 0.0153432854 0.0114147634 0.00908783872 0.00450052593 
0.00112 0.0492087514 0.0233937728 0.0153427724 0.0114142786 0.00908740305 0.00450026039 
0.0011225 0.0492106191 0.0233934222 0.015342254 0.0114137837 0.00908695633 0.0108814481 
0.001125 0.0492126973 0.0233930884 0.0367624663 0.0318655749 0.0275046248 0.00720245647 
0.0011275 0.049214983 0.0621906363 0.024632452 0.0168290853 0.0126909386 0.00771932915 
0.00113 0.0492174732 0.0354731903 0.026294964 0.0195680325 0.0155816973 0.0077190062 
0.0011325 0.109687346 0.0400677471 0.0262943879 0.0195674541 0.015581164 0.00771866868 
0.001135 0.08140149 0.0400674802 0.0262937977 0.0195668556 0.0155806102 0.00771831658 
0.0011375 0.0841158912 0.0400672317 0.0262931932 0.0195662368 0.0155800357 0.00771794985 
0.00114 0.0841195292 0.0400670008 0.0262925739 0.0195655975 0.0155794404 0.00771756845 
0.0011425 0.0841234715 0.0400667864 0.0262919393 0.0195649375 0.0155788241 0.00771717233 
0.001145 0.0841277147 0.0400665873 0.0262912889 0.0195642563 0.0155781866 0.00771676144 
0.0011475 0.0841322541 0.0400664022 0.0262906221 0.0195635536 0.0155775277 0.00771633573 
0.00115 0.0841370846 0.0400662297 0.0262899382 0.0195628292 0.0155768472 0.00771589515 
0.0011525 0.0841422005 0.0400660684 0.0262892368 0.0195620826 0.0155761448 0.00771543963 
0.001155 0.0841475959 0.0400659169 0.026288517 0.0195613136 0.0155754203 0.00771496912 
0.0011575 0.0841532644 0.0400657735 0.0262877782 0.0195605216 0.0155746735 0.00771448355 
0.00116 0.0841591995 0.0400656368 0.0262870198 0.0195597064 0.0155739041 0.00771398287 
0.0011625 0.0841653946 0.040065505 0.0262862409 0.0195588675 0.0155731119 0.00771346701 
0.001165 0.0841718426 0.0400653765 0.0262854409 0.0195580045 0.0155722966 0.0077129359 
0.0011675 0.0841785362 0.0400652494 0.026284619 0.0195571169 0.0155714578 0.00771238947 
0.00117 0.0841854681 0.0400651221 0.0262837744 0.0195562044 0.0155705954 0.00771182765 
0.0011725 0.0841926305 0.0400649927 0.0262829062 0.0195552664 0.0155697091 0.00771125037 
0.001175 0.0842000156 0.0400648592 0.0262820137 0.0195543026 0.0155687985 0.00771065756 
0.0011775 0.0842076152 0.0400647198 0.026281096 0.0195533124 0.0226020109 0.012889467 
0.00118 0.0842154211 0.0400645724 0.039410621 0.0329817331 0.0186132276 0.00865658724 
0.0011825 0.0842234249 0.0586423552 0.0309860312 0.0218411491 0.0191599192 0.00949119059 
0.001185 0.0842316178 0.0476853547 0.0323339247 0.0240610573 0.0191588802 0.00949051699 
0.0011875 0.084239991 0.0492731855 0.0323328546 0.0240599172 0.0191578082 0.00948982346 
0.00119 0.0842485356 0.0492729349 0.0323317445 0.0240587396 0.0191567028 0.00948910994 
0.0011925 0.137720371 0.0492726536 0.0323305934 0.024057524 0.0191555637 0.00948837633 
0.001195 0.0952472565 0.0492723395 0.0323294003 0.02405627 0.0191543905 0.00948762256 
0.0011975 0.103476541 0.0492719904 0.0323281644 0.0240549769 0.0191531829 0.00948684854 
0.0012 0.103485652 0.0492716042 0.0323268846 0.0240536442 0.0191519406 0.00948605419 
0.0012025 0.103494885 0.0492711786 0.03232556 0.0240522715 0.0191506632 0.00948523941 
0.001205 0.10350423 0.0492707114 0.0323241896 0.0240508581 0.0191493503 0.00948440413 
0.0012075 0.103513678 0.0492702002 0.0323227724 0.0240494035 0.0191480017 0.00948354826 
0.00121 0.103523219 0.0492696428 0.0323213074 0.0240479071 0.0191466169 0.00948267171 
0.0012125 0.103532843 0.0492690369 0.0323197936 0.0240463685 0.0191451957 0.0094817744 
0.001215 0.10354254 0.0492683801 0.0323182301 0.0240447869 0.0191437376 0.00948085623 
0.0012175 0.1035523 0.0492676701 0.0323166157 0.024043162 0.0191422423 0.00947991711 
0.00122 0.103562112 0.0492669045 0.0323149495 0.024041493 0.0191407095 0.00947895697 
0.0012225 0.103571966 0.0492660811 0.0323132305 0.0240397795 0.0191391387 0.00947797571 
0.001225 0.103581853 0.0492651974 0.0323114577 0.0240380209 0.0191375297 0.00947697324 
0.0012275 0.103591761 0.0492642511 0.0323096299 0.0240362166 0.019135882 0.00947594947 
0.00123 0.10360168 0.0492632399 0.0323077463 0.024034366 0.0191341954 0.00947490432 
0.0012325 0.1036116 0.0492621613 0.0323058058 0.0240324686 0.0191324694 0.00947383771 
0.001235 0.103621511 0.049261013 0.0323038074 0.0240305239 0.0191307037 0.00947274953 
0.0012375 0.103631402 0.0492597927 0.03230175 0.0240285312 0.0191288979 0.0094716397 
0.00124 0.103641264 0.049258498 0.0322996327 0.02402649 0.0191270518 0.00947050814 
0.0012425 0.103651085 0.0492571266 0.0322974544 0.0240243998 0.0191251648 0.00946935476 
0.001245 0.103660855 0.0492556761 0.0322952142 0.0240222599 0.0191232368 0.00946817948 
0.0012475 0.103670565 0.0492541443 0.032292911 0.0240200699 0.0191212673 0.0094669822 
0.00125 0.103680203 0.0492525288 0.0322905439 0.0240178292 0.0191192559 0.00946576285 
0.0012525 0.10368976 0.0492508273 0.0322881119 0.0240155372 0.0191172025 0.00946452134 
0.001255 0.103699226 0.0492490376 0.0322856139 0.0240131935 0.0191151065 0.00946325758 
0.0012575 0.103708591 0.0492471574 0.0322830491 0.0240107974 0.0191129677 0.0094619715 
0.00126 0.103717844 0.0492451845 0.0322804165 0.0240083485 0.0191107857 0.00946066302 
0.0012625 0.103726976 0.0492431166 0.0322777151 0.0240058462 0.0191085602 0.00945933205 
0.001265 0.103735978 0.0492409516 0.032274944 0.02400329 0.0191062909 0.00945797851 
0.0012675 0.103744838 0.0492386873 0.0322721023 0.0240006794 0.0191039774 0.00945660232 
0.00127 0.103753548 0.0492363216 0.0322691891 0.0239980139 0.0191016194 0.00945520342 
0.0012725 0.103762099 0.0492338524 0.0322662033 0.023995293 0.0190992167 0.00945378172 
0.001275 0.10377048 0.0492312776 0.0322631443 0.0239925162 0.0190967689 0.00945233715 
0.0012775 0.103778684 0.049228595 0.0322600111 0.0239896831 0.0190942757 0.00945086963 
0.00128 0.103786699 0.0492258028 0.0322568027 0.023986793 0.0190917368 0.0094493791 
0.0012825 0.103794519 0.049222899 0.0322535185 0.0239838457 0.019089152 0.00944786548 
0.001285 0.103802133 0.0492198815 0.0322501575 0.0239808407 0.0190865208 0.00944632871 
0.0012875 0.103809533 0.0492167484 0.032246719 0.0239777774 0.0190838431 0.00944476871 
0.00129 0.103816711 0.049213498 0.0322432021 0.0239746554 0.0190811186 0.00944318543 
0.0012925 0.103823658 0.0492101283 0.0322396061 0.0239714744 0.0190783469 0.00944157879 
0.001295 0.103830365 0.0492066376 0.0322359301 0.0239682339 0.019075528 0.020085573 
0.0012975 0.103836826 0.049203024 0.0322321736 0.0239649335 0.0411035774 0.01407042 
0.0013 0.103843031 0.049199286 0.0509564849 0.0621969585 0.0282009728 0.0148903593 
0.0013025 0.103848974 0.0491954217 0.0635428081 0.0318778769 0.0300499735 0.014888619 
0.001305 0.103854647 0.10658412 0.0474122814 0.0377311726 0.0300469045 0.0148868448 
0.0013075 0.103860042 0.0721056592 0.0506910963 0.0377275634 0.030043773 0.0148850368 
0.00131 0.103865152 0.0772159101 0.0506868739 0.0377238791 0.0300405788 0.0148831948 
0.0013125 0.10386997 0.0772115556 0.0506825584 0.0377201193 0.0300373217 0.014881319 
0.001315 0.10387449 0.0772070828 0.0506781489 0.0377162837 0.0300340014 0.014879409 
0.0013175 0.202438997 0.0772024905 0.050673645 0.0377123719 0.0300306176 0.0148774651 
0.00132 0.158064224 0.0771977773 0.0506690457 0.0377083835 0.0300271702 0.0148754869 
0.0013225 0.161910119 0.0771929416 0.0506643504 0.037704318 0.0300236587 0.0227916328 
0.001325 0.161914044 0.0771879817 0.0506595584 0.0507254458 0.0455239708 0.0170492364 
0.0013275 0.161917859 0.077182896 0.0699567062 0.0455176833 0.0345470476 0.0180807834 
0.00133 0.161921559 0.0771776829 0.0605233781 0.0458006068 0.0364784061 0.0180786403 
0.0013325 0.161925138 0.11130048 0.0615163567 0.0457961847 0.0364745909 0.0180764561 
0.001335 0.161928591 0.0905230585 0.0615111217 0.0457916718 0.0364706998 0.0180742308 
0.0013375 0.16193191 0.0936493851 0.0615057745 0.0457870678 0.0364667326 0.0180719644 
