Time R-A_pFluct R-B_pFluct R-C_pFluct R-D_pFluct R-E_pFluct R-F_pFluct 
2.5e-06 0 0 0 0 0 0 
5e-06 0 0 0 0 0 0 
7.5e-06 0 0 0 0 0 0 
1e-05 0 0 0 0 0 0 
1.25e-05 0 0 0 0 0 0 
1.5e-05 0 0 0 0 0 0 
1.75e-05 0 0 0 0 0 0 
2e-05 0 0 0 0 0 0 
2.25e-05 0 0 0 0 0 0 
2.5e-05 0 0 0 0 0 0 
2.75e-05 0 0 0 0 0 0 
3e-05 0 0 0 0 0 0 
3.25e-05 0 0 0 0 0 0 
3.5e-05 0 0 0 0 0 0 
3.75e-05 0 0 0 0 0 0 
4e-05 0 0 0 0 0 0 
4.25e-05 0 0 0 0 0 0 
4.5e-05 0 0 0 0 0 0 
4.75e-05 0 0 0 0 0 0 
5e-05 0 0 0 0 0 0 
5.25e-05 0 0 0 0 0 0 
5.5e-05 0 0 0 0 0 0 
5.75e-05 0 0 0 0 0 0 
6e-05 0 0 0 0 0 0 
6.25e-05 0 0 0 0 0 0 
6.5e-05 0 0 0 0 0 0 
6.75e-05 0 0 0 0 0 0 
7e-05 0 0 0 0 0 0 
7.25e-05 0 0 0 0 0 0 
7.5e-05 0 0 0 0 0 0 
7.75e-05 0 0 0 0 0 0 
8e-05 0 0 0 0 0 0 
8.25e-05 0 0 0 0 0 0 
8.5e-05 0 0 0 0 0 0 
8.75e-05 0 0 0 0 0 0 
9e-05 0 0 0 0 0 0 
9.25e-05 0 0 0 0 0 0 
9.5e-05 0 0 0 0 0 0 
9.75e-05 0 0 0 0 0 0 
0.0001 0 0 0 0 0 0 
0.0001025 0 0 0 0 0 0 
0.000105 0 0 0 0 0 0 
0.0001075 0 0 0 0 0 0 
0.00011 0 0 0 0 0 0 
0.0001125 0 0 0 0 0 0 
0.000115 0 0 0 0 0 0 
0.0001175 0 0 0 0 0 0 
0.00012 0 0 0 0 0 0 
0.0001225 0 0 0 0 0 0 
0.000125 0 0 0 0 0 0 
0.0001275 0 0 0 0 0 0 
0.00013 0 0 0 0 0 0 
0.0001325 0 0 0 0 0 0 
0.000135 0 0 0 0 0 0 
0.0001375 0 0 0 0 0 0 
0.00014 0 0 0 0 0 0 
0.0001425 0 0 0 0 0 0 
0.000145 0 0 0 0 0 0 
0.0001475 0 0 0 0 0 0 
0.00015 0 0 0 0 0 0 
0.0001525 0 0 0 0 0 0 
0.000155 0 0 0 0 0 0 
0.0001575 0 0 0 0 0 0 
0.00016 0 0 0 0 0 0 
0.0001625 0 0 0 0 0 0 
0.000165 0 0 0 0 0 0 
0.0001675 0 0 0 0 0 0 
0.00017 0 0 0 0 0 0 
0.0001725 0 0 0 0 0 0 
0.000175 0 0 0 0 0 0 
0.0001775 0 0 0 0 0 0 
0.00018 0 0 0 0 0 0 
0.0001825 0 0 0 0 0 0 
0.000185 0 0 0 0 0 0 
0.0001875 0 0 0 0 0 0 
0.00019 0 0 0 0 0 0 
0.0001925 0 0 0 0 0 0 
0.000195 0 0 0 0 0 0 
0.0001975 0 0 0 0 0 0 
0.0002 0 0 0 0 0 0 
0.0002025 0 0 0 0 0 0 
0.000205 0 0 0 0 0 0 
0.0002075 0 0 0 0 0 0 
0.00021 0 0 0 0 0 0 
0.0002125 0 0 0 0 0 0 
0.000215 0 0 0 0 0 0 
0.0002175 0 0 0 0 0 0 
0.00022 0 0 0 0 0 0 
0.0002225 0 0 0 0 0 0 
0.000225 0 0 0 0 0 0 
0.0002275 0 0 0 0 0 0 
0.00023 0 0 0 0 0 0 
0.0002325 0 0 0 0 0 0 
0.000235 0 0 0 0 0 0 
0.0002375 0 0 0 0 0 0 
0.00024 0 0 0 0 0 0 
0.0002425 0 0 0 0 0 0 
0.000245 0 0 0 0 0 0 
0.0002475 0 0 0 0 0 0 
0.00025 0 0 0 0 0 0 
0.0002525 0 0 0 0 0 0 
0.000255 0 0 0 0 0 0 
0.0002575 0 0 0 0 0 0 
0.00026 0 0 0 0 0 0 
0.0002625 0 0 0 0 0 0 
0.000265 0 0 0 0 0 0 
0.0002675 0 0 0 0 0 0 
0.00027 0 0 0 0 0 0 
0.0002725 0 0 0 0 0 0 
0.000275 0 0 0 0 0 0 
0.0002775 0 0 0 0 0 0 
0.00028 0 0 0 0 0 0 
0.0002825 0 0 0 0 0 0 
0.000285 0 0 0 0 0 0 
0.0002875 0 0 0 0 0 0 
0.00029 0 0 0 0 0 0 
0.0002925 0 0 0 0 0 0 
0.000295 0 0 0 0 0 0 
0.0002975 0 0 0 0 0 0 
0.0003 0 0 0 0 0 0 
0.0003025 0 0 0 0 0 0 
0.000305 0 0 0 0 0 0 
0.0003075 0 0 0 0 0 0 
0.00031 0 0 0 0 0 0 
0.0003125 0 0 0 0 0 0 
0.000315 0 0 0 0 0 0 
0.0003175 0 0 0 0 0 0 
0.00032 0 0 0 0 0 0 
0.0003225 0 0 0 0 0 0 
0.000325 0 0 0 0 0 0 
0.0003275 0 0 0 0 0 0 
0.00033 0 0 0 0 0 0 
0.0003325 0 0 0 0 0 0 
0.000335 0 0 0 0 0 0 
0.0003375 0 0 0 0 0 0 
0.00034 0 0 0 0 0 0 
0.0003425 0 0 0 0 0 0 
0.000345 0 0 0 0 0 0 
0.0003475 0 0 0 0 0 0 
0.00035 0 0 0 0 0 0 
0.0003525 0 0 0 0 0 0 
0.000355 0 0 0 0 0 0 
0.0003575 0 0 0 0 0 0 
0.00036 0 0 0 0 0 0 
0.0003625 0 0 0 0 0 0 
0.000365 0 0 0 0 0 0 
0.0003675 0 0 0 0 0 0 
0.00037 0 0 0 0 0 0 
0.0003725 0 0 0 0 0 0 
0.000375 0 0 0 0 0 0 
0.0003775 0 0 0 0 0 0 
0.00038 0 0 0 0 0 0 
0.0003825 0 0 0 0 0 0 
0.000385 0 0 0 0 0 0 
0.0003875 0 0 0 0 0 0 
0.00039 0 0 0 0 0 0 
0.0003925 0 0 0 0 0 0 
0.000395 0 0 0 0 0 0 
0.0003975 0 0 0 0 0 0 
0.0004 0 0 0 0 0 0 
0.0004025 0 0 0 0 0 0 
0.000405 0 0 0 0 0 0 
0.0004075 0 0 0 0 0 0 
0.00041 0 0 0 0 0 0 
0.0004125 0 0 0 0 0 0 
0.000415 0 0 0 0 0 0 
0.0004175 0 0 0 0 0 0 
0.00042 0 0 0 0 0 0 
0.0004225 0 0 0 0 0 0 
0.000425 0 0 0 0 0 0 
0.0004275 0 0 0 0 0 0 
0.00043 0 0 0 0 0 0 
0.0004325 0 0 0 0 0 0 
0.000435 0 0 0 0 0 0 
0.0004375 0 0 0 0 0 0 
0.00044 0 0 0 0 0 0 
0.0004425 0 0 0 0 0 0 
0.000445 0 0 0 0 0 0 
0.0004475 0 0 0 0 0 0 
0.00045 0 0 0 0 0 0 
0.0004525 0 0 0 0 0 0 
0.000455 0 0 0 0 0 0 
0.0004575 0 0 0 0 0 0 
0.00046 0 0 0 0 0 0 
0.0004625 0 0 0 0 0 0 
0.000465 0 0 0 0 0 0 
0.0004675 0 0 0 0 0 0 
0.00047 0 0 0 0 0 0 
0.0004725 0 0 0 0 0 0 
0.000475 0 0 0 0 0 0 
0.0004775 0 0 0 0 0 0 
0.00048 0 0 0 0 0 0 
0.0004825 0 0 0 0 0 0 
0.000485 0 0 0 0 0 0 
0.0004875 0 0 0 0 0 0 
0.00049 0 0 0 0 0 0 
0.0004925 0 0 0 0 0 0 
0.000495 0 0 0 0 0 0 
0.0004975 0 0 0 0 0 0 
0.0005 0 0 0 0 0 0 
0.0005025 0 0 0 0 0 0 
0.000505 0 0 0 0 0 0 
0.0005075 0 0 0 0 0 0 
0.00051 0 0 0 0 0 0 
0.0005125 0 0 0 0 0 0 
0.000515 0 0 0 0 0 0 
0.0005175 0 0 0 0 0 0 
0.00052 0 0 0 0 0 0 
0.0005225 0 0 0 0 0 0 
0.000525 0 0 0 0 0 0 
0.0005275 0 0 0 0 0 0 
0.00053 0 0 0 0 0 0 
0.0005325 0 0 0 0 0 0 
0.000535 0 0 0 0 0 0 
0.0005375 0 0 0 0 0 0 
0.00054 0 0 0 0 0 0 
0.0005425 0 0 0 0 0 0 
0.000545 0 0 0 0 0 0 
0.0005475 0 0 0 0 0 0 
0.00055 0 0 0 0 0 0 
0.0005525 0 0 0 0 0 0 
0.000555 0 0 0 0 0 0 
0.0005575 0 0 0 0 0 0 
0.00056 0 0 0 0 0 0 
0.0005625 0 0 0 0 0 0 
0.000565 0 0 0 0 0 0 
0.0005675 0 0 0 0 0 0 
0.00057 0 0 0 0 0 0 
0.0005725 0 0 0 0 0 0 
0.000575 0 0 0 0 0 0 
0.0005775 0 0 0 0 0 0 
0.00058 0 0 0 0 0 0 
0.0005825 0 0 0 0 0 0 
0.000585 0 0 0 0 0 0 
0.0005875 0 0 0 0 0 0 
0.00059 0 0 0 0 0 0 
0.0005925 0 0 0 0 0 0 
0.000595 0 0 0 0 0 0 
0.0005975 0 0 0 0 0 0 
0.0006 0 0 0 0 0 0 
0.0006025 0 0 0 0 0 0 
0.000605 0 0 0 0 0 0 
0.0006075 0 0 0 0 0 0 
0.00061 0 0 0 0 0 0 
0.0006125 0 0 0 0 0 0 
0.000615 0 0 0 0 0 0 
0.0006175 0 0 0 0 0 0 
0.00062 0 0 0 0 0 0 
0.0006225 0 0 0 0 0 0 
0.000625 0 0 0 0 0 0 
0.0006275 0 0 0 0 0 0 
0.00063 0 0 0 0 0 0 
0.0006325 0 0 0 0 0 0 
0.000635 0 0 0 0 0 0 
0.0006375 0 0 0 0 0 0 
0.00064 0 0 0 0 0 0 
0.0006425 0 0 0 0 0 0 
0.000645 0 0 0 0 0 0 
0.0006475 0 0 0 0 0 0 
0.00065 0 0 0 0 0 0 
0.0006525 0 0 0 0 0 0 
0.000655 0 0 0 0 0 0 
0.0006575 0 0 0 0 0 0 
0.00066 0 0 0 0 0 0 
0.0006625 0 0 0 0 0 0 
0.000665 0 0 0 0 0 0 
0.0006675 0 0 0 0 0 0 
0.00067 0 0 0 0 0 0 
0.0006725 0 0 0 0 0 0 
0.000675 0 0 0 0 0 0 
0.0006775 0 0 0 0 0 0 
0.00068 0 0 0 0 0 0 
0.0006825 0 0 0 0 0 0 
0.000685 0 0 0 0 0 0 
0.0006875 0 0 0 0 0 0 
0.00069 0 0 0 0 0 0 
0.0006925 0 0 0 0 0 0 
0.000695 0 0 0 0 0 0 
0.0006975 0 0 0 0 0 0 
0.0007 0 0 0 0 0 0 
0.0007025 0 0 0 0 0 0 
0.000705 0 0 0 0 0 0 
0.0007075 0 0 0 0 0 0 
0.00071 0 0 0 0 0 0 
0.0007125 0 0 0 0 0 0 
0.000715 0 0 0 0 0 0 
0.0007175 0 0 0 0 0 0 
0.00072 0 0 0 0 0 0 
0.0007225 0 0 0 0 0 0 
0.000725 0 0 0 0 0 0 
0.0007275 0 0 0 0 0 0 
0.00073 0 0 0 0 0 0 
0.0007325 0 0 0 0 0 0 
0.000735 0 0 0 0 0 0 
0.0007375 0 0 0 0 0 0 
0.00074 0 0 0 0 0 0 
0.0007425 0 0 0 0 0 0 
0.000745 0 0 0 0 0 0 
0.0007475 0 0 0 0 0 0 
0.00075 0 0 0 0 0 0 
0.0007525 0 0 0 0 0 0 
0.000755 0 0 0 0 0 0 
0.0007575 0 0 0 0 0 0 
0.00076 0 0 0 0 0 0 
0.0007625 0 0 0 0 0 0 
0.000765 0 0 0 0 0 0 
0.0007675 0 0 0 0 0 0 
0.00077 0 0 0 0 0 0 
0.0007725 0 0 0 0 0 0 
0.000775 0 0 0 0 0 0 
0.0007775 0 0 0 0 0 0 
0.00078 0 0 0 0 0 0 
0.0007825 0 0 0 0 0 0 
0.000785 0 0 0 0 0 0 
0.0007875 0 0 0 0 0 0 
0.00079 0 0 0 0 0 0 
0.0007925 0 0 0 0 0 0 
0.000795 0 0 0 0 0 0 
0.0007975 0 0 0 0 0 0 
0.0008 0 0 0 0 0 0 
0.0008025 0 0 0 0 0 0 
0.000805 0 0 0 0 0 0 
0.0008075 0 0 0 0 0 0 
0.00081 0 0 0 0 0 0 
0.0008125 0 0 0 0 0 0 
0.000815 0 0 0 0 0 0 
0.0008175 0 0 0 0 0 0 
0.00082 0 0 0 0 0 0 
0.0008225 0 0 0 0 0 0 
0.000825 0 0 0 0 0 0 
0.0008275 0 0 0 0 0 0 
0.00083 0 0 0 0 0 0 
0.0008325 0 0 0 0 0 0 
0.000835 0 0 0 0 0 0 
0.0008375 0 0 0 0 0 0 
0.00084 0 0 0 0 0 0 
0.0008425 0 0 0 0 0 0 
0.000845 0 0 0 0 0 0 
0.0008475 0 0 0 0 0 0 
0.00085 0 0 0 0 0 0 
0.0008525 0 0 0 0 0 0 
0.000855 0 0 0 0 0 0 
0.0008575 0 0 0 0 0 0 
0.00086 0 0 0 0 0 0 
0.0008625 0 0 0 0 0 0 
0.000865 0 0 0 0 0 0 
0.0008675 0 0 0 0 0 0 
0.00087 0 0 0 0 0 0 
0.0008725 0 0 0 0 0 0 
0.000875 0 0 0 0 0 0 
0.0008775 0 0 0 0 0 0 
0.00088 0 0 0 0 0 0 
0.0008825 0 0 0 0 0 0 
0.000885 0 0 0 0 0 0 
0.0008875 0 0 0 0 0 0 
0.00089 0 0 0 0 0 0 
0.0008925 0 0 0 0 0 0 
0.000895 0 0 0 0 0 0 
0.0008975 0 0 0 0 0 0 
0.0009 0 0 0 0 0 0 
0.0009025 0 0 0 0 0 0 
0.000905 0 0 0 0 0 0 
0.0009075 0 0 0 0 0 0 
0.00091 0 0 0 0 0 0 
0.0009125 0 0 0 0 0 0 
0.000915 0 0 0 0 0 0 
0.0009175 0 0 0 0 0 0 
0.00092 0 0 0 0 0 0 
0.0009225 0 0 0 0 0 0 
0.000925 0 0 0 0 0 0 
0.0009275 0 0 0 0 0 0 
0.00093 0 0 0 0 0 0 
0.0009325 0 0 0 0 0 0 
0.000935 0 0 0 0 0 0 
0.0009375 0 0 0 0 0 0 
0.00094 0 0 0 0 0 0 
0.0009425 0 0 0 0 0 0 
0.000945 0 0 0 0 0 0 
0.0009475 0 0 0 0 0 0 
0.00095 0 0 0 0 0 0 
0.0009525 0 0 0 0 0 0 
0.000955 0 0 0 0 0 0 
0.0009575 0 0 0 0 0 0 
0.00096 0 0 0 0 0 0 
0.0009625 0 0 0 0 0 0 
0.000965 0 0 0 0 0 0 
0.0009675 0 0 0 0 0 0 
0.00097 0 0 0 0 0 0 
0.0009725 0 0 0 0 0 0 
0.000975 0 0 0 0 0 0 
0.0009775 0 0 0 0 0 0 
0.00098 0 0 0 0 0 0 
0.0009825 0 0 0 0 0 0 
0.000985 0 0 0 0 0 0 
